stasiun,pm10,so2,co,o3,no2,max,critical,categori,year
0,16.0,16.0,5.0,29.0,4.0,29.0,3,0,2019
0,61.0,15.0,28.0,147.5,8.0,137.5,3,2,2019
0,41.0,13.0,26.0,128.0,8.0,128.0,3,2,2019
0,65.0,12.0,32.0,99.0,9.0,99.0,3,1,2019
0,62.0,15.0,22.0,47.0,5.0,62.0,0,1,2019
0,29.0,19.0,22.0,47.0,12.0,47.0,3,0,2019
0,63.0,19.0,33.0,118.0,15.0,118.0,3,2,2019
0,52.0,12.0,22.0,64.0,10.0,64.0,3,1,2019
0,48.0,11.0,19.0,80.0,11.0,80.0,3,1,2019
0,24.0,18.0,22.0,73.0,9.0,73.0,3,1,2019
0,53.0,23.0,22.0,33.0,11.0,53.0,0,1,2019
0,61.0,20.0,47.0,93.0,9.0,93.0,3,1,2019
0,61.0,37.0,47.0,31.0,10.0,61.0,0,1,2019
0,51.0,26.0,16.0,37.0,7.0,51.0,0,1,2019
0,54.0,22.0,27.0,31.0,6.0,54.0,0,1,2019
0,45.0,20.0,29.0,30.0,7.0,45.0,0,0,2019
0,49.0,26.0,20.0,24.0,11.0,49.0,0,0,2019
0,59.0,25.0,34.0,65.0,10.0,65.0,3,1,2019
0,45.0,17.0,23.0,132.0,13.0,132.0,3,2,2019
0,57.0,18.0,20.0,144.0,9.0,137.5,3,2,2019
0,56.0,21.0,22.0,64.0,11.0,64.0,3,1,2019
0,30.0,17.0,19.0,60.0,7.0,60.0,3,1,2019
0,52.0,14.0,33.0,17.0,18.0,52.0,0,1,2019
0,53.0,14.0,35.0,28.0,15.0,53.0,0,1,2019
0,31.0,13.0,19.0,22.0,9.0,31.0,0,0,2019
0,18.0,13.0,15.0,51.0,10.0,51.0,3,1,2019
0,24.0,17.0,13.0,46.0,10.0,46.0,3,0,2019
0,41.0,21.0,25.0,41.0,18.0,41.0,0,0,2019
0,64.0,20.0,26.0,48.0,21.0,64.0,0,1,2019
0,56.0,14.0,34.0,22.0,21.0,56.0,0,1,2019
0,37.0,14.0,28.0,19.0,17.0,37.0,0,0,2019
0,49.0,14.0,32.0,16.0,19.0,49.0,0,0,2019
0,32.0,12.0,24.0,56.0,15.0,56.0,3,1,2019
0,48.0,12.0,29.0,46.0,14.0,48.0,0,0,2019
0,36.0,12.0,23.0,49.0,11.0,49.0,3,0,2019
0,48.0,14.0,25.0,25.0,14.0,48.0,0,0,2019
0,55.0,14.0,24.0,22.0,17.0,55.0,0,1,2019
0,42.0,13.0,22.0,28.0,13.0,42.0,0,0,2019
0,50.0,13.0,29.0,16.0,15.0,50.0,0,0,2019
0,30.0,19.0,24.0,21.0,12.0,30.0,0,0,2019
0,38.0,16.0,15.0,47.0,15.0,47.0,3,0,2019
0,52.0,21.0,32.0,42.0,22.0,52.0,0,1,2019
0,40.0,15.0,28.0,29.0,21.0,40.0,0,0,2019
0,46.0,15.0,25.0,29.0,17.0,46.0,0,0,2019
0,45.0,17.0,39.0,66.0,16.0,66.0,3,1,2019
0,56.0,18.0,41.0,33.0,27.0,56.0,0,1,2019
0,48.0,14.0,29.0,109.0,21.0,109.0,3,2,2019
0,48.0,17.0,22.0,52.0,11.0,52.0,3,1,2019
0,28.0,15.0,20.0,25.0,10.0,28.0,0,0,2019
0,41.0,15.0,20.0,17.0,12.0,41.0,0,0,2019
0,43.0,14.0,28.0,50.0,16.0,50.0,3,0,2019
0,47.0,16.0,30.0,99.0,18.0,99.0,3,1,2019
0,57.0,29.0,28.0,60.0,16.0,60.0,3,1,2019
0,47.0,15.0,42.0,28.0,12.0,47.0,0,0,2019
0,30.0,19.0,18.0,33.0,9.0,33.0,3,0,2019
0,31.0,19.0,18.0,21.0,8.0,31.0,0,0,2019
0,25.0,16.0,18.0,12.0,6.0,25.0,0,0,2019
0,21.0,15.0,16.0,25.0,8.0,25.0,3,0,2019
0,23.0,3.0,16.0,24.0,10.0,24.0,3,0,2019
0,30.0,7.0,20.0,28.0,9.0,30.0,0,0,2019
0,25.0,6.0,15.0,19.0,8.0,25.0,0,0,2019
0,16.0,5.0,9.0,28.0,4.0,28.0,3,0,2019
0,18.0,5.0,14.0,19.0,7.0,19.0,3,0,2019
0,44.0,8.0,29.0,32.0,12.0,44.0,0,0,2019
0,29.0,6.0,25.0,53.0,15.0,53.0,3,1,2019
0,44.0,5.0,36.0,47.0,18.0,47.0,3,0,2019
0,53.0,6.0,34.0,54.0,20.0,54.0,3,1,2019
0,40.0,6.0,25.0,79.0,16.0,79.0,3,1,2019
0,51.0,8.0,35.0,94.0,18.0,94.0,3,1,2019
0,51.0,9.0,31.0,76.0,20.0,76.0,3,1,2019
0,49.0,6.0,49.0,54.0,15.0,54.0,3,1,2019
0,51.0,7.0,44.0,46.0,18.0,51.0,0,1,2019
0,50.0,5.0,30.0,43.0,17.0,50.0,0,0,2019
0,45.0,8.0,25.0,24.0,18.0,45.0,0,0,2019
0,45.0,7.0,27.0,72.0,14.0,72.0,3,1,2019
0,61.0,10.0,41.0,87.0,13.0,87.0,3,1,2019
0,47.0,7.0,24.0,84.0,17.0,84.0,3,1,2019
0,46.0,14.0,27.0,70.0,18.0,70.0,3,1,2019
0,57.0,16.0,32.0,81.0,27.0,81.0,3,1,2019
0,52.0,11.0,23.0,52.0,17.0,52.0,0,1,2019
0,31.0,7.0,19.0,44.0,9.0,44.0,3,0,2019
0,32.0,5.0,24.0,37.0,10.0,37.0,3,0,2019
0,35.0,7.0,17.0,70.0,14.0,70.0,3,1,2019
0,42.0,6.0,25.0,44.0,23.0,44.0,3,0,2019
0,45.0,6.0,29.0,94.0,16.0,94.0,3,1,2019
0,50.0,7.0,37.0,49.0,16.0,50.0,0,0,2019
0,51.0,5.0,19.0,60.0,16.0,60.0,3,1,2019
0,37.0,4.0,21.0,20.0,9.0,37.0,0,0,2019
0,21.0,6.0,16.0,47.0,20.0,47.0,3,0,2019
0,43.0,9.0,16.0,31.0,16.0,43.0,0,0,2019
0,40.0,9.0,17.0,28.0,9.0,40.0,0,0,2019
0,50.0,16.0,18.0,27.0,10.0,50.0,0,0,2019
0,42.0,10.0,20.0,16.0,15.0,42.0,0,0,2019
0,65.0,13.0,36.0,60.0,12.0,65.0,0,1,2019
0,33.0,7.0,22.0,67.0,22.0,67.0,3,1,2019
0,44.0,8.0,31.0,32.0,11.0,44.0,0,0,2019
0,49.0,6.0,42.0,38.0,11.0,49.0,0,0,2019
0,53.0,8.0,35.0,48.0,19.0,53.0,0,1,2019
0,42.0,4.0,29.0,48.0,21.0,48.0,3,0,2019
0,49.0,3.0,24.0,54.0,11.0,54.0,3,1,2019
0,27.0,5.0,14.0,19.0,5.0,27.0,0,0,2019
0,41.0,15.0,24.0,42.0,16.0,42.0,3,0,2019
0,51.0,12.0,32.0,29.0,14.0,51.0,0,1,2019
0,38.0,7.0,34.0,82.0,15.0,82.0,3,1,2019
0,35.0,7.0,22.0,70.0,13.0,70.0,3,1,2019
0,49.0,9.0,31.0,44.0,16.0,49.0,0,0,2019
0,55.0,4.0,30.0,61.0,21.0,61.0,3,1,2019
0,52.0,6.0,26.0,57.0,19.0,57.0,3,1,2019
0,35.0,3.0,24.0,42.0,16.0,42.0,3,0,2019
0,47.0,3.0,21.0,40.0,13.0,47.0,0,0,2019
0,57.0,2.0,19.0,46.0,12.0,57.0,0,1,2019
0,51.0,3.0,28.0,41.0,15.0,51.0,0,1,2019
0,53.0,6.0,23.0,31.0,13.0,53.0,0,1,2019
0,56.0,11.0,19.0,38.0,12.0,56.0,0,1,2019
0,48.0,7.0,23.0,78.0,18.0,78.0,3,1,2019
0,53.0,7.0,24.0,47.0,18.0,53.0,0,1,2019
0,47.0,10.0,21.0,59.0,15.0,59.0,3,1,2019
0,72.0,12.0,18.0,80.0,16.0,80.0,3,1,2019
0,54.0,8.0,22.0,47.0,15.0,54.0,0,1,2019
0,55.0,7.0,21.0,66.0,16.0,66.0,3,1,2019
0,52.0,10.0,16.0,44.0,10.0,52.0,0,1,2019
0,47.0,7.0,20.0,59.0,16.0,59.0,3,1,2019
0,55.0,11.0,22.0,38.0,13.0,55.0,0,1,2019
0,51.0,9.0,15.0,49.0,19.0,51.0,0,1,2019
0,49.0,8.0,14.0,75.0,15.0,75.0,3,1,2019
0,58.0,13.0,32.0,60.0,14.0,60.0,3,1,2019
0,52.0,10.0,26.0,39.0,10.0,52.0,0,1,2019
0,51.0,10.0,19.0,40.0,11.0,51.0,0,1,2019
0,53.0,6.0,19.0,54.0,10.0,54.0,3,1,2019
0,48.0,6.0,16.0,42.0,16.0,48.0,0,0,2019
0,50.0,6.0,18.0,69.0,15.0,69.0,3,1,2019
0,53.0,5.0,22.0,72.0,14.0,72.0,3,1,2019
0,40.0,4.0,13.0,62.0,10.0,62.0,3,1,2019
0,55.0,4.0,18.0,48.0,11.0,55.0,0,1,2019
0,53.0,9.0,20.0,35.0,13.0,53.0,0,1,2019
0,33.0,6.0,11.0,39.0,9.0,39.0,3,0,2019
0,43.0,5.0,9.0,34.0,8.0,43.0,0,0,2019
0,29.0,4.0,13.0,71.0,8.0,71.0,3,1,2019
0,37.0,5.0,17.0,76.0,15.0,76.0,3,1,2019
0,45.0,8.0,20.0,56.0,16.0,56.0,3,1,2019
0,48.0,8.0,22.0,64.0,22.0,64.0,3,1,2019
0,67.0,8.0,22.0,72.0,18.0,72.0,3,1,2019
0,55.0,9.0,25.0,68.0,21.0,68.0,3,1,2019
0,52.0,7.0,21.0,59.0,16.0,59.0,3,1,2019
0,46.0,7.0,27.0,56.0,24.0,56.0,3,1,2019
0,50.0,9.0,16.0,70.0,17.0,70.0,3,1,2019
0,52.0,9.0,23.0,42.0,14.0,52.0,0,1,2019
0,52.0,10.0,20.0,44.0,12.0,52.0,0,1,2019
0,52.0,11.0,16.0,68.0,16.0,68.0,3,1,2019
0,62.0,12.0,25.0,79.0,17.0,79.0,3,1,2019
0,62.0,13.0,23.0,66.0,13.0,66.0,3,1,2019
0,61.0,14.0,17.0,91.0,15.0,91.0,3,1,2019
0,65.0,9.0,20.0,76.0,17.0,76.0,3,1,2019
0,63.0,10.0,20.0,75.0,13.0,75.0,3,1,2019
0,63.0,14.0,20.0,62.0,15.0,63.0,0,1,2019
0,71.0,10.0,22.0,113.0,16.0,113.0,3,2,2019
0,62.0,8.0,28.0,69.0,21.0,69.0,3,1,2019
0,59.0,14.0,26.0,51.0,14.0,59.0,0,1,2019
0,57.0,13.0,16.0,58.0,12.0,58.0,3,1,2019
0,59.0,10.0,23.0,51.0,15.0,59.0,0,1,2019
0,61.0,11.0,24.0,73.0,15.0,73.0,3,1,2019
0,60.0,26.0,21.0,45.0,16.0,60.0,0,1,2019
0,58.0,25.0,20.0,29.0,16.0,58.0,0,1,2019
0,58.0,22.0,23.0,43.0,13.0,58.0,0,1,2019
0,57.0,27.0,22.0,42.0,13.0,57.0,0,1,2019
0,63.0,23.0,12.0,41.0,7.0,63.0,0,1,2019
0,60.0,23.0,17.0,36.0,10.0,60.0,0,1,2019
0,60.0,21.0,22.0,72.0,15.0,72.0,3,1,2019
0,62.0,26.0,20.0,32.0,14.0,62.0,0,1,2019
0,59.0,20.0,18.0,105.0,14.0,105.0,3,2,2019
0,72.0,20.0,18.0,105.0,17.0,105.0,3,2,2019
0,58.0,23.0,23.0,39.0,13.0,58.0,0,1,2019
0,62.0,23.0,24.0,51.0,19.0,62.0,0,1,2019
0,64.0,23.0,27.0,65.0,19.0,65.0,3,1,2019
0,66.0,22.0,23.0,49.0,16.0,66.0,0,1,2019
0,55.0,22.0,26.0,34.0,18.0,55.0,0,1,2019
0,62.0,22.0,22.0,64.0,22.0,64.0,3,1,2019
0,57.0,19.0,18.0,69.0,12.0,69.0,3,1,2019
0,59.0,20.0,24.0,79.0,21.0,79.0,3,1,2019
0,64.0,25.0,23.0,42.0,15.0,64.0,0,1,2019
0,62.0,22.0,20.0,52.0,19.0,62.0,0,1,2019
0,66.0,23.0,25.0,75.0,25.0,75.0,3,1,2019
0,65.0,22.0,21.0,38.0,21.0,65.0,0,1,2019
0,59.0,15.0,17.0,47.0,13.0,59.0,0,1,2019
0,66.0,14.0,15.0,73.0,13.0,73.0,3,1,2019
0,65.0,14.0,27.0,53.0,17.0,65.0,0,1,2019
0,64.0,20.0,26.0,63.0,15.0,64.0,0,1,2019
0,63.0,21.0,22.0,64.0,13.0,64.0,3,1,2019
0,64.0,20.0,22.0,62.0,18.0,64.0,0,1,2019
0,61.0,20.0,22.0,63.0,20.0,63.0,3,1,2019
0,62.0,20.0,20.0,63.0,19.0,63.0,3,1,2019
0,57.0,19.0,16.0,65.0,17.0,65.0,3,1,2019
0,54.0,21.0,20.0,90.0,18.0,90.0,3,1,2019
0,55.0,20.0,22.0,51.0,13.0,55.0,0,1,2019
0,63.0,22.0,24.0,73.0,21.0,73.0,3,1,2019
0,66.0,20.0,21.0,66.0,14.0,66.0,0,1,2019
0,73.0,21.0,24.0,43.0,14.0,73.0,0,1,2019
0,57.0,19.0,13.0,40.0,9.0,57.0,0,1,2019
0,55.0,19.0,17.0,37.0,10.0,55.0,0,1,2019
0,57.0,19.0,17.0,32.0,10.0,57.0,0,1,2019
0,52.0,18.0,19.0,45.0,18.0,52.0,0,1,2019
0,59.0,18.0,21.0,52.0,17.0,59.0,0,1,2019
0,66.0,17.0,26.0,81.0,19.0,81.0,3,1,2019
0,62.0,16.0,22.0,76.0,14.0,76.0,3,1,2019
0,69.0,18.0,24.0,115.0,19.0,115.0,3,2,2019
0,62.0,20.0,23.0,74.0,18.0,74.0,3,1,2019
0,56.0,23.0,19.0,36.0,10.0,56.0,0,1,2019
0,52.0,20.0,18.0,30.0,14.0,52.0,0,1,2019
0,61.0,17.0,29.0,53.0,18.0,61.0,0,1,2019
0,55.0,19.0,22.0,65.0,19.0,65.0,3,1,2019
0,52.0,17.0,14.0,73.0,12.0,73.0,3,1,2019
0,57.0,18.0,22.0,89.0,16.0,89.0,3,1,2019
0,56.0,17.0,24.0,51.0,22.0,56.0,0,1,2019
0,58.0,15.0,24.0,53.0,17.0,58.0,0,1,2019
0,61.0,16.0,26.0,53.0,14.0,61.0,0,1,2019
0,56.0,19.0,20.0,58.0,12.0,58.0,3,1,2019
0,68.0,19.0,16.0,50.0,10.0,68.0,0,1,2019
0,54.0,19.0,13.0,50.0,10.0,54.0,0,1,2019
0,58.0,18.0,24.0,67.0,16.0,67.0,3,1,2019
0,57.0,18.0,20.0,61.0,20.0,61.0,3,1,2019
0,57.0,18.0,20.0,46.0,12.0,57.0,0,1,2019
0,56.0,20.0,23.0,43.0,15.0,56.0,0,1,2019
0,57.0,21.0,20.0,49.0,13.0,57.0,0,1,2019
0,52.0,21.0,14.0,59.0,10.0,59.0,3,1,2019
0,53.0,20.0,18.0,47.0,14.0,53.0,0,1,2019
0,50.0,26.0,15.0,45.0,13.0,50.0,0,0,2019
0,54.0,24.0,20.0,69.0,16.0,69.0,3,1,2019
0,57.0,22.0,21.0,90.0,18.0,90.0,3,1,2019
0,57.0,21.0,22.0,90.0,18.0,90.0,3,1,2019
0,63.0,21.0,20.0,89.0,14.0,89.0,3,1,2019
0,55.0,21.0,16.0,50.0,14.0,55.0,0,1,2019
0,51.0,21.0,15.0,35.0,10.0,51.0,0,1,2019
0,51.0,22.0,17.0,35.0,14.0,51.0,0,1,2019
0,52.0,20.0,20.0,47.0,16.0,52.0,0,1,2019
0,55.0,20.0,19.0,41.0,13.0,55.0,0,1,2019
0,51.0,22.0,16.0,95.0,14.0,95.0,3,1,2019
0,58.0,22.0,16.0,75.0,12.0,75.0,3,1,2019
0,56.0,23.0,18.0,45.0,12.0,56.0,0,1,2019
0,54.0,22.0,18.0,48.0,12.0,54.0,0,1,2019
0,67.0,25.0,24.0,71.0,17.0,71.0,3,1,2019
0,59.0,20.0,21.0,64.0,14.0,64.0,3,1,2019
0,58.0,23.0,23.0,46.0,16.0,58.0,0,1,2019
0,61.0,19.0,18.0,49.0,10.0,61.0,0,1,2019
0,73.0,18.0,16.0,58.0,14.0,73.0,0,1,2019
0,62.0,18.0,17.0,65.0,14.0,65.0,3,1,2019
0,62.0,24.0,18.0,75.0,16.0,75.0,3,1,2019
0,62.0,20.0,15.0,56.0,16.0,62.0,0,1,2019
0,59.0,19.0,16.0,65.0,21.0,65.0,3,1,2019
0,56.0,19.0,17.0,74.0,23.0,74.0,3,1,2019
0,40.0,49.0,14.0,49.0,29.5,51.0,1,1,2019
0,69.0,18.0,19.0,73.0,16.0,73.0,3,1,2019
0,65.0,18.0,21.0,92.0,24.0,92.0,3,1,2019
0,66.0,19.0,16.0,72.0,14.0,72.0,3,1,2019
0,63.0,19.0,17.0,84.0,13.0,84.0,3,1,2019
0,62.0,19.0,18.0,79.0,13.0,79.0,3,1,2019
0,59.0,18.0,18.0,91.0,14.0,91.0,3,1,2019
0,66.0,19.0,22.0,78.0,17.0,78.0,3,1,2019
0,58.0,18.0,20.0,70.0,12.0,70.0,3,1,2019
0,57.0,18.0,17.0,41.0,13.0,57.0,0,1,2019
0,57.0,19.0,17.0,30.0,11.0,57.0,0,1,2019
0,62.0,20.0,22.0,76.0,12.0,76.0,3,1,2019
0,58.0,22.0,40.0,53.0,11.0,58.0,0,1,2019
0,55.0,23.0,16.0,66.0,16.0,66.0,3,1,2019
0,52.0,22.0,15.0,73.0,17.0,73.0,3,1,2019
0,63.0,25.0,14.0,61.0,18.0,63.0,0,1,2019
0,61.0,21.0,13.0,56.0,12.0,61.0,0,1,2019
0,63.0,23.0,13.0,93.0,15.0,93.0,3,1,2019
0,68.0,22.0,28.0,72.0,12.0,72.0,3,1,2019
0,59.0,19.0,16.0,45.0,15.0,59.0,0,1,2019
0,62.0,21.0,21.0,43.0,14.0,62.0,0,1,2019
0,56.0,23.0,19.0,89.0,16.0,89.0,3,1,2019
0,59.0,28.0,18.0,58.0,14.0,59.0,0,1,2019
0,49.0,22.0,13.0,86.0,14.0,86.0,3,1,2019
0,47.0,19.0,15.0,58.0,13.0,58.0,3,1,2019
0,43.0,20.0,13.0,62.0,12.0,62.0,3,1,2019
0,41.0,22.0,14.0,70.0,12.0,70.0,3,1,2019
0,59.0,21.0,15.0,92.0,17.0,92.0,3,1,2019
0,56.0,20.0,21.0,86.0,17.0,86.0,3,1,2019
0,55.0,22.0,22.0,85.0,21.0,85.0,3,1,2019
0,72.0,24.0,20.0,86.0,19.0,86.0,3,1,2019
0,59.0,27.0,17.0,129.0,16.0,129.0,3,2,2019
0,63.0,27.0,16.0,79.0,20.0,79.0,3,1,2019
0,59.0,24.0,13.0,78.0,18.0,78.0,3,1,2019
0,62.0,22.0,17.0,78.0,15.0,78.0,3,1,2019
0,73.0,24.0,20.0,63.0,20.0,73.0,0,1,2019
0,67.0,22.0,29.0,28.0,15.0,67.0,0,1,2019
0,55.0,29.0,15.0,36.0,10.0,55.0,0,1,2019
0,57.0,24.0,16.0,66.0,12.0,66.0,3,1,2019
0,55.0,23.0,12.0,80.0,14.0,80.0,3,1,2019
0,57.0,24.0,13.0,80.0,22.0,80.0,3,1,2019
0,56.0,23.0,12.0,45.0,17.0,56.0,0,1,2019
0,48.0,21.0,15.0,63.0,15.0,63.0,3,1,2019
0,52.0,25.0,14.0,66.0,13.0,66.0,3,1,2019
0,53.0,20.0,19.0,57.0,17.0,57.0,3,1,2019
0,67.0,21.0,21.0,72.0,19.0,72.0,3,1,2019
0,64.0,22.0,21.0,69.0,13.0,69.0,3,1,2019
0,63.0,21.0,18.0,82.0,18.0,82.0,3,1,2019
0,64.0,22.0,20.0,66.0,15.0,66.0,3,1,2019
0,67.0,23.0,22.0,48.0,14.0,67.0,0,1,2019
0,58.0,21.0,16.0,53.0,11.0,58.0,0,1,2019
0,56.0,19.0,15.0,40.0,9.0,56.0,0,1,2019
0,53.0,20.0,17.0,81.0,14.0,81.0,3,1,2019
0,62.0,23.0,20.0,64.0,14.0,64.0,3,1,2019
0,57.0,26.0,17.0,45.0,9.0,57.0,0,1,2019
0,56.0,23.0,15.0,41.0,13.0,56.0,0,1,2019
0,54.0,19.0,19.0,40.0,11.0,54.0,0,1,2019
0,42.0,23.0,14.0,31.0,10.0,42.0,0,0,2019
0,51.0,21.0,22.0,57.0,10.0,57.0,3,1,2019
0,53.0,22.0,18.0,69.0,19.0,69.0,3,1,2019
0,55.0,21.0,18.0,52.0,12.0,55.0,0,1,2019
0,63.0,32.0,22.0,59.0,13.0,63.0,0,1,2019
0,53.0,23.0,15.0,48.0,13.0,53.0,0,1,2019
0,41.0,23.0,9.0,69.0,11.0,69.0,3,1,2019
0,61.0,26.0,20.0,56.0,18.0,61.0,0,1,2019
0,56.0,25.0,16.0,38.0,12.0,56.0,0,1,2019
0,54.0,22.0,22.0,54.0,17.0,54.0,0,1,2019
0,54.0,24.0,17.0,46.0,13.0,54.0,0,1,2019
0,59.0,24.0,19.0,46.0,16.0,59.0,0,1,2019
0,57.0,22.0,28.0,49.0,14.0,57.0,0,1,2019
0,54.0,23.0,20.0,73.0,14.0,73.0,3,1,2019
0,55.0,23.0,23.0,64.0,11.0,64.0,3,1,2019
0,51.0,20.0,11.0,43.0,9.0,51.0,0,1,2019
0,54.0,23.0,19.0,52.0,9.0,54.0,0,1,2019
0,52.0,28.0,21.0,41.0,11.0,52.0,0,1,2019
0,52.0,22.0,28.0,47.0,9.0,52.0,0,1,2019
0,41.0,22.0,14.0,29.0,9.0,41.0,0,0,2019
1,33.0,14.0,7.0,64.0,11.0,64.0,3,1,2019
1,36.0,15.0,6.0,39.0,20.0,39.0,3,0,2019
1,55.0,19.0,14.0,105.0,10.0,105.0,3,2,2019
1,33.0,19.0,7.0,113.0,26.0,113.0,3,2,2019
1,61.0,22.0,13.0,66.0,14.0,66.0,3,1,2019
1,47.0,16.0,13.0,64.0,18.0,64.0,3,1,2019
1,38.0,19.0,19.0,27.0,13.0,38.0,0,0,2019
1,33.0,22.0,8.0,33.0,16.0,33.0,0,0,2019
1,40.0,19.0,13.0,36.0,15.0,40.0,0,0,2019
1,49.0,22.0,19.0,33.0,18.0,49.0,0,0,2019
1,48.0,23.0,13.0,58.0,13.0,58.0,3,1,2019
1,32.0,20.0,9.0,49.0,7.0,49.0,3,0,2019
1,45.0,20.0,14.0,45.0,14.0,45.0,0,0,2019
1,24.0,19.0,9.0,45.0,13.0,45.0,3,0,2019
1,32.0,19.0,20.0,35.0,13.0,35.0,3,0,2019
1,56.0,20.0,26.0,53.0,17.0,56.0,0,1,2019
1,45.0,19.0,14.0,52.0,12.0,52.0,3,1,2019
1,41.0,20.0,32.0,36.0,14.0,41.0,0,0,2019
1,35.0,19.0,11.0,29.0,12.0,35.0,0,0,2019
1,28.0,19.0,15.0,43.0,12.0,43.0,3,0,2019
1,50.0,22.0,16.0,39.0,17.0,50.0,0,0,2019
1,31.0,18.0,7.0,42.0,7.0,42.0,3,0,2019
1,39.0,18.0,29.0,32.0,15.0,39.0,0,0,2019
1,34.0,18.0,12.0,33.0,11.0,34.0,0,0,2019
1,23.0,19.0,13.0,46.0,16.0,46.0,3,0,2019
1,45.0,19.0,12.0,43.0,17.0,45.0,0,0,2019
1,51.0,20.0,39.0,45.0,12.0,51.0,0,1,2019
1,51.0,22.0,20.0,37.0,14.0,51.0,0,1,2019
1,43.0,21.0,10.0,35.0,13.0,43.0,0,0,2019
1,46.0,27.0,24.0,30.0,10.0,46.0,0,0,2019
1,47.0,20.0,20.0,36.0,10.0,47.0,0,0,2019
1,34.0,20.0,9.0,31.0,13.0,34.0,0,0,2019
1,70.0,39.0,30.0,47.0,19.0,70.0,0,1,2019
1,63.0,44.0,15.0,56.0,16.0,63.0,0,1,2019
1,59.0,24.0,18.0,75.0,22.0,75.0,3,1,2019
1,56.0,23.0,16.0,56.0,17.0,56.0,0,1,2019
1,24.0,19.0,7.0,50.0,16.0,50.0,3,0,2019
1,56.0,34.0,24.0,44.0,17.0,56.0,0,1,2019
1,54.0,26.0,20.0,34.0,17.0,54.0,0,1,2019
1,70.0,35.0,25.0,47.0,17.0,70.0,0,1,2019
1,43.0,23.0,8.0,32.0,14.0,43.0,0,0,2019
1,26.0,21.0,6.0,38.0,12.0,38.0,3,0,2019
1,22.0,19.0,6.0,63.0,6.0,63.0,3,1,2019
1,50.0,23.0,14.0,64.0,22.0,64.0,3,1,2019
1,71.0,26.0,18.0,70.0,17.0,71.0,0,1,2019
1,60.0,24.0,17.0,45.0,23.0,60.0,0,1,2019
1,65.0,26.0,14.0,47.0,18.0,65.0,0,1,2019
1,60.0,34.0,18.0,38.0,17.0,60.0,0,1,2019
1,42.0,22.0,13.0,91.0,13.0,91.0,3,1,2019
1,57.0,26.0,18.0,73.0,13.0,73.0,3,1,2019
1,52.0,28.0,14.0,64.0,12.0,64.0,3,1,2019
1,60.0,29.0,11.0,44.0,14.0,60.0,0,1,2019
1,58.0,22.0,10.0,46.0,13.0,58.0,0,1,2019
1,38.0,21.0,4.0,54.0,8.0,54.0,3,1,2019
1,38.0,19.0,13.0,36.0,14.0,38.0,0,0,2019
1,50.0,49.0,11.0,30.0,11.0,51.0,1,1,2019
1,46.0,23.0,6.0,78.0,8.0,78.0,3,1,2019
1,51.0,22.0,18.0,61.0,18.0,61.0,3,1,2019
1,44.0,21.0,12.0,64.0,22.0,64.0,3,1,2019
1,40.0,20.0,11.0,42.0,19.0,42.0,3,0,2019
1,55.0,24.0,26.0,48.0,17.0,55.0,0,1,2019
1,76.0,25.0,31.0,54.0,23.0,76.0,0,1,2019
1,67.0,35.0,22.0,92.0,27.0,92.0,3,1,2019
1,60.0,26.0,16.0,147.5,19.0,137.5,3,2,2019
1,55.0,23.0,15.0,44.0,18.0,55.0,0,1,2019
1,30.0,20.0,9.0,34.0,12.0,34.0,3,0,2019
1,50.0,27.0,14.0,43.0,22.0,50.0,0,0,2019
1,54.0,26.0,14.0,80.0,29.5,80.0,3,1,2019
1,59.0,23.0,19.0,85.0,29.5,85.0,3,1,2019
1,60.0,26.0,21.0,47.0,15.0,60.0,0,1,2019
1,39.0,21.0,12.0,48.0,8.0,48.0,3,0,2019
1,42.0,20.0,13.0,47.0,10.0,47.0,3,0,2019
1,33.0,19.0,14.0,28.0,6.0,33.0,0,0,2019
1,27.0,8.0,8.0,33.0,12.0,33.0,3,0,2019
1,35.0,8.0,9.0,37.0,9.0,37.0,3,0,2019
1,31.0,8.0,11.0,45.0,12.0,45.0,3,0,2019
1,26.0,7.0,7.0,39.0,15.0,39.0,3,0,2019
1,19.0,7.0,5.0,40.0,2.0,40.0,3,0,2019
1,21.0,7.0,7.0,37.0,7.0,37.0,3,0,2019
1,58.0,10.0,24.0,53.0,16.0,58.0,0,1,2019
1,43.0,11.0,12.0,72.0,14.0,72.0,3,1,2019
1,56.0,7.0,15.0,96.0,11.0,96.0,3,1,2019
1,62.0,13.0,18.0,69.0,17.0,69.0,3,1,2019
1,62.0,18.0,14.0,87.0,11.0,87.0,3,1,2019
1,60.0,11.0,26.0,84.0,11.0,84.0,3,1,2019
1,68.0,21.0,31.0,96.0,13.0,96.0,3,1,2019
1,62.0,12.0,26.0,86.0,15.0,86.0,3,1,2019
1,59.0,15.0,31.0,74.0,15.0,74.0,3,1,2019
1,59.0,18.0,18.0,61.0,10.0,61.0,3,1,2019
1,59.0,19.0,15.0,47.0,12.0,59.0,0,1,2019
1,54.0,9.0,10.0,71.0,23.0,71.0,3,1,2019
1,68.0,9.0,21.0,87.0,11.0,87.0,3,1,2019
1,57.0,10.0,11.0,98.0,17.0,98.0,3,1,2019
1,72.0,12.0,13.0,85.0,11.0,85.0,3,1,2019
1,76.0,19.0,23.0,103.0,18.0,103.0,3,2,2019
1,69.0,17.0,11.0,90.0,17.0,90.0,3,1,2019
1,43.0,9.0,10.0,78.0,8.0,78.0,3,1,2019
